,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,,Def Interceptions,,,,,Fumbles,,,,,Unnamed: 17_level_0,Tackles,,,,,Unnamed: 23_level_0,Year
,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,
1256,1203,Jalyn Armour-Davis,BAL,25,CB,7,2,0,0,0,0,1,0,0,0,0,0,0.0,8,6,2,0,0,0,2024
1257,1204,Kevin Austin,NOR,24,WR,7,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1258,1205,Michael Hall,CLE,21,DT,7,2,0,0,0,0,0,0,0,0,0,0,1.0,12,7,5,3,5,0,2024
1259,1206,Jack Stoll,PHI,26,TE,7,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1260,1207,Jacoby Windmon,CAR,23,LB,7,2,0,0,0,0,2,0,0,0,0,0,1.5,21,13,8,1,2,0,2024
1261,1208,Matthew Butler,LVR,25,DT,7,1,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,2024
1262,1209,Mike Edwards,2TM,28,S,7,1,0,0,0,0,1,0,0,0,0,0,0.0,10,5,5,0,1,0,2024
1263,1209,Mike Edwards,BUF,28,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1264,1209,Mike Edwards,TAM,28,S,4,1,0,0,0,0,1,0,0,0,0,0,0.0,9,4,5,0,1,0,2024
1265,1210,Andrew Wingard,JAX,28,S,7,1,0,0,0,0,3,0,0,0,0,0,0.0,5,3,2,0,0,0,2024
1266,1211,Jarrick Bernard-Converse,NYJ,24,CB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,2024
1267,1212,Myles Cole,JAX,24,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,2024
1268,1213,Brenton Cox,GNB,24,DL,7,0,0,0,0,0,0,1,0,0,0,0,4.0,12,8,4,5,7,0,2024
1269,1214,River Cracraft,MIA,30,WR,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1270,1215,Princeton Fant,DAL,25,TE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1271,1216,Neil Farrell,MIA,26,DT,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,1,0,2024
1272,1217,Jalen Graham,SFO,23,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,1,0,0,2024
1273,1218,Antonio Grier,TAM,24,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1274,1219,Jonathan Harris,CAR,28,DE,7,0,0,0,0,0,0,0,0,1,0,0,0.0,10,4,6,1,1,0,2024
1275,1220,Thomas Incoom,CAR,25,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,1,1,0,2024
1276,1221,Jordan Jefferson,JAX,23,DT,7,0,0,0,0,0,1,0,0,0,0,0,1.0,10,5,5,1,1,0,2024
1277,1222,Vi Jones,TAM,26,LB,7,0,0,0,0,0,0,2,0,0,0,0,0.0,9,5,4,0,0,0,2024
1278,1223,Ramel Keyton,LVR,24,WR,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1279,1224,Braiden McGregor,NYJ,23,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,2024
1280,1225,Takkarist McKinley,NYJ,29,DL,7,0,0,0,0,0,0,0,0,0,0,0,0.5,9,4,5,1,2,0,2024
1281,1226,Fabian Moreau,MIN,30,CB,7,0,0,0,0,0,1,0,0,0,0,0,0.0,7,6,1,0,0,0,2024
1282,1227,Ruke Orhorhoro,ATL,23,DT,7,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,1,1,0,2024
1283,1228,John Samuel Shenker,LVR,26,TE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1284,1229,Nesta Jade Silvera,LVR,24,DT,7,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2,6,0,0,0,2024
1285,1230,Steven Sims,HOU,27,WR,7,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1286,1231,Taki Taimani,MIN,25,DL,7,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1287,1232,Tommy Togiai,HOU,25,DT,7,0,0,0,0,0,2,0,0,0,0,0,1.5,23,7,16,2,2,0,2024
1288,1233,Jalen Virgil,BUF,26,WR,7,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,2024
1289,1234,DaRon Bland,DAL,25,CB,6,6,0,0,0,0,5,1,0,1,0,0,0.0,34,22,12,0,0,0,2024
1290,1235,Talanoa Hufanga,SFO,25,S,6,6,0,0,0,0,0,0,0,0,0,0,0.0,33,16,17,1,0,0,2024
1291,1236,Jabrill Peppers,NWE,29,S,6,6,1,0,0,0,2,1,0,0,0,0,0.0,40,20,20,2,0,0,2024
1292,1237,Troy Reeder,LAR,30,LB,6,6,0,0,0,0,1,0,0,0,0,0,0.0,46,26,20,1,0,0,2024
1293,1238,Andrew Thomas,NYG,25,T,6,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1294,1239,Jaylen Watson,KAN,26,CB,6,6,0,12,0,12,6,0,0,0,0,0,0.0,32,21,11,0,0,0,2024
1295,1240,Jonah Williams,ARI,27,OL,6,6,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,2024
1296,1241,Caelen Carson,DAL,22,CB,6,5,0,0,0,0,4,0,0,0,0,0,0.0,27,24,3,0,0,0,2024
1297,1242,Andy Dalton,CAR,37,QB,6,5,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,2024
1298,1243,Bilal Nichols,ARI,28,DL,6,5,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,1,1,0,2024
1299,1244,Spencer Rattler,NOR,24,QB,6,5,0,0,0,0,0,0,5,1,-5,0,0.0,0,0,0,0,0,0,2024
1300,1245,Rashid Shaheed,NOR,26,WR,6,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1301,1246,DeAndre Hopkins,TEN,32,WR,6,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1302,1247,Andrew Booth,DAL,24,CB,6,2,0,0,0,0,1,0,0,0,0,0,0.0,15,10,5,0,0,0,2024
1303,1248,Troy Hill,CAR,33,CB,6,2,0,0,0,0,1,0,0,0,0,0,0.0,32,20,12,1,0,0,2024
1304,1249,Dorian Thompson-Robinson,CLE,25,QB,6,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,2024
1305,1250,Alex Bachman,LVR,28,WR,6,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1306,1251,Emmanuel Forbes,WAS,23,CB,6,1,1,19,0,19,1,0,0,0,0,0,0.0,7,2,5,0,0,0,2024
1307,1252,Jaquelin Roy,NWE,24,DT,6,1,0,0,0,0,0,0,0,0,0,0,2.0,17,12,5,3,2,0,2024
1308,1253,Micah Abernathy,ATL,27,S,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,2024
1309,1254,Myles Adams,2TM,26,DL,6,0,0,0,0,0,0,0,0,0,0,0,1.0,7,4,3,1,2,0,2024
1310,1254,Myles Adams,SEA,26,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1311,1254,Myles Adams,DET,26,DL,3,0,0,0,0,0,0,0,0,0,0,0,1.0,4,3,1,1,2,0,2024
1312,1255,Dicaprio Bootle,LAC,27,CB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1313,1256,Khristian Boyd,NOR,24,DT,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1314,1257,Tony Brown,CLE,29,DB,6,0,0,0,0,0,0,1,0,0,0,0,0.0,5,2,3,0,0,0,2024
1315,1258,Zach Cunningham,DEN,30,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1316,1259,Cedric Gray,TEN,22,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,18,12,6,0,0,0,2024
1317,1260,Kemon Hall,DAL,27,CB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,2024
1318,1261,Peyton Hendershot,KAN,25,TE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1319,1262,Jerry Hughes,HOU,36,DE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1320,1263,Brennan Jackson,LAR,24,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1321,1264,Ochaun Mathis,2TM,25,OLB,6,0,0,0,0,0,0,1,0,0,0,0,0.0,3,2,1,0,0,0,2024
1322,1264,Ochaun Mathis,NWE,25,OLB,5,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,0,0,2024
1323,1264,Ochaun Mathis,PHI,25,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1324,1265,Efe Obada,WAS,32,DE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1325,1266,Jeff Okudah,HOU,25,CB,6,0,0,0,0,0,1,0,0,0,0,0,0.0,9,8,1,0,0,0,2024
1326,1267,Eli Ricks,PHI,23,CB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1327,1268,Jammie Robinson,CAR,23,S,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1328,1269,Nephi Sewell,NOR,26,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1329,1270,Cam Smith,MIA,24,CB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0,2024
1330,1271,Ben Stille,2TM,27,DL,6,0,0,0,0,0,1,0,0,1,0,0,1.0,4,1,3,1,1,0,2024
1331,1271,Ben Stille,TAM,27,DL,3,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,2024
1332,1271,Ben Stille,ARI,27,DL,3,0,0,0,0,0,1,0,0,0,0,0,1.0,3,1,2,1,1,0,2024
1333,1272,T.J. Tampa,BAL,22,CB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1334,1273,Devin White,HOU,26,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,2024
1335,1274,Jonah Williams,LAR,29,DE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,1,0,0,2024
1336,1275,Rodney Williams,PIT,26,TE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1337,1276,Colson Yankoff,WAS,24,TE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1338,1277,Jaquan Brisker,CHI,25,DB,5,5,1,0,0,0,2,1,0,0,0,0,1.0,40,23,17,3,1,0,2024
1339,1278,Daxton Hill,CIN,24,CB,5,5,0,0,0,0,2,0,0,0,0,0,1.0,25,20,5,1,1,0,2024
1340,1279,Aidan Hutchinson,DET,24,DL,5,5,0,0,0,0,0,1,0,0,0,0,7.5,19,12,7,7,17,0,2024
1341,1280,L'Jarius Sneed,TEN,27,CB,5,5,0,0,0,0,0,0,0,0,0,0,0.0,23,19,4,2,0,0,2024
1342,1281,Christian Wilkins,LVR,29,DT,5,5,0,0,0,0,0,0,0,0,0,0,2.0,17,11,6,2,6,0,2024
1343,1282,Josh Butler,DAL,28,CB,5,3,0,0,0,0,5,0,0,0,0,0,1.0,21,17,4,0,0,0,2024
1344,1283,Jamal Adams,2TM,29,DB,5,3,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,2024
1345,1283,Jamal Adams,TEN,29,SS,3,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1346,1283,Jamal Adams,DET,29,DB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1347,1284,Cam Akers,HOU,25,RB,5,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1348,1285,Kwon Alexander,2TM,30,LB,5,4,0,0,0,0,0,1,0,1,0,0,0.0,12,4,8,0,0,0,2024
1349,1285,Kwon Alexander,DEN,30,LB,3,2,0,0,0,0,0,1,0,1,0,0,0.0,8,3,5,0,0,0,2024
1350,1285,Kwon Alexander,DET,30,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,2024
1351,1286,Uchenna Nwosu,SEA,28,LB,5,2,0,0,0,0,1,0,0,0,0,0,1.0,12,6,6,1,4,0,2024
1352,1287,Jamison Crowder,WAS,31,WR,5,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,2024
1353,1288,Nick Leverett,NWE,27,G,5,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1354,1289,Kyle Peko,DET,31,DL,5,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,1,2,0,2024
1355,1290,Kenny Pickett,PHI,26,QB,5,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1356,1291,Desmond Ridder,LVR,25,QB,5,1,0,0,0,0,0,0,3,1,-3,0,0.0,0,0,0,0,0,0,2024
1357,1292,Dominique Robinson,CHI,26,DL,5,1,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,1,0,2024
1358,1293,Amare Barno,CAR,25,OLB,5,0,0,0,0,0,0,0,0,0,0,0,1.0,7,4,3,1,1,0,2024
1359,1294,Jowon Briggs,CLE,23,DT,5,0,0,0,0,0,0,0,0,1,0,0,0.0,12,2,10,1,1,0,2024
1360,1295,British Brooks,HOU,25,RB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1361,1296,Anders Carlson,NYJ,26,K,5,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1362,1297,Dan Chisena,CAR,27,WR,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1363,1298,Justin Eboigbe,LAC,23,DL,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1364,1299,Terrell Edmunds,PIT,27,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,2024
1365,1300,Blake Ferguson,MIA,27,LS,5,0,0,0,0,0,0,0,1,0,-8,0,0.0,1,0,1,0,0,0,2024
1366,1301,Tre Flowers,2TM,29,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,2024
1367,1301,Tre Flowers,JAX,29,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1368,1301,Tre Flowers,IND,29,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1369,1302,Adam Gotsis,IND,32,DT,5,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,2,0,2024
1370,1303,Bruce Hector,NYJ,30,DL,5,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,1,0,0,2024
1371,1304,Shaka Heyward,CIN,24,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1372,1305,Charley Hughlett,CLE,34,LS,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1373,1306,Mohamed Kamara,MIA,25,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,2024
1374,1307,DeMarvin Leal,PIT,24,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,1,0,2024
1375,1308,Patrick McMorris,MIA,23,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1376,1309,Caleb Murphy,2TM,25,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1377,1309,Caleb Murphy,TEN,25,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1378,1309,Caleb Murphy,LAC,25,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1379,1310,Patrick O'Connell,SEA,26,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1380,1311,Charles Omenihu,KAN,27,DE,5,0,0,0,0,0,0,1,0,0,0,0,1.0,5,3,2,0,1,0,2024
1381,1312,Jerrick Reed,SEA,24,FS,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1382,1313,Darius Robinson,ARI,23,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,7,2,5,1,1,0,2024
1383,1314,Kendall Sheffield,NYJ,28,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,2024
1384,1315,Cory Trice,PIT,24,CB,5,0,1,0,0,0,2,0,0,0,0,0,0.0,10,8,2,0,0,0,2024
1385,1316,Clayton Tune,ARI,25,QB,5,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1386,1317,Armon Watts,NYG,28,DT,5,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,2,0,0,2024
1387,1318,Tyler Huntley,MIA,26,QB,4,4,0,0,0,0,0,0,2,1,-16,0,0.0,0,0,0,0,0,0,2024
1388,1319,DeMarcus Lawrence,DAL,32,DE,4,4,0,0,0,0,0,1,0,0,0,0,3.0,14,7,7,4,5,0,2024
1389,1320,Christian McCaffrey,SFO,28,RB,4,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1390,1321,Matt Milano,BUF,30,LB,4,4,0,0,0,0,0,0,0,2,0,0,0.0,16,7,9,1,2,0,2024
1391,1322,Asante Samuel Jr.,LAC,25,CB,4,4,0,0,0,0,2,0,0,0,0,0,0.0,13,11,2,0,0,0,2024
1392,1323,Shaq Thompson,CAR,30,LB,4,4,0,0,0,0,0,0,0,0,0,0,0.0,35,19,16,2,1,0,2024
1393,1324,C.J. Mosley,NYJ,32,LB,4,3,0,0,0,0,0,0,0,0,0,0,0.0,17,13,4,0,0,0,2024
1394,1325,Jaelan Phillips,MIA,25,LB,4,3,0,0,0,0,2,0,0,0,0,0,1.0,6,2,4,1,2,0,2024
1395,1326,Elijah Garcia,NYG,26,DL,4,2,0,0,0,0,0,0,0,1,0,0,0.0,12,4,8,1,0,0,2024
1396,1327,Lawrence Guy,CIN,34,DT,4,2,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1397,1328,Luke Masterson,LVR,26,LB,4,2,0,0,0,0,0,0,0,0,0,0,0.0,17,10,7,0,0,0,2024
1398,1329,Esezi Otomewo,JAX,26,DT,4,2,0,0,0,0,0,0,0,1,0,0,0.5,4,0,4,0,2,0,2024
1399,1330,Michael Penix,ATL,24,QB,4,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,2024
1400,1331,Kris Abrams-Draine,DEN,23,CB,4,1,1,17,0,17,2,0,0,0,0,0,0.0,9,5,4,0,0,0,2024
1401,1332,David Martin-Robinson,TEN,25,TE,4,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1402,1333,Jordan Matthews,CAR,32,TE,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1403,1334,Greg Stroman,NYG,28,CB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,2024
1404,1335,Chandler Wooten,CAR,25,LB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,21,11,10,0,0,0,2024
1405,1336,Eli Apple,LAC,29,CB,4,0,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1406,1337,Christian Barmore,NWE,25,DT,4,0,0,0,0,0,0,0,0,0,0,0,1.0,6,6,0,1,1,0,2024
1407,1338,Ethan Bonner,MIA,25,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1408,1339,Kendell Brooks,TEN,24,S,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1409,1340,Jaden Crumedy,CAR,24,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.5,8,3,5,0,1,0,2024
1410,1341,McClendon Curtis,SEA,25,OT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1411,1342,SirVocea Dennis,TAM,24,LB,4,0,0,0,0,0,0,0,0,0,0,0,1.0,22,14,8,1,1,0,2024
1412,1343,Dallis Flowers,IND,27,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,1,0,0,2024
1413,1344,Joe Giles-Harris,2TM,27,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,1,0,2024
1414,1344,Joe Giles-Harris,NWE,27,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,1,0,2024
1415,1344,Joe Giles-Harris,JAX,27,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1416,1345,Darren Hall,ARI,24,S,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1417,1346,George Holani,SEA,25,RB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1418,1347,Adisa Isaac,BAL,23,OLB,4,0,0,0,0,0,1,0,0,0,0,0,0.0,4,2,2,1,0,0,2024
1419,1348,Jarius Monroe,NYJ,24,S,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,2024
1420,1349,Ty Okada,SEA,25,FS,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1421,1350,Jayden Peevy,CAR,25,DT,4,0,0,0,0,0,1,1,0,0,0,0,1.5,6,2,4,1,3,0,2024
1422,1351,Nikko Remigio,KAN,25,WR,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1423,1352,Chris Smith,DET,25,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1424,1353,Isaiah Stalbird,NOR,24,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1425,1354,Cameron Thomas,CLE,24,DE,4,0,0,0,0,0,0,0,0,0,0,0,1.0,6,3,3,3,1,0,2024
1426,1355,Eyioma Uwazurike,DEN,26,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.5,11,3,8,0,1,0,2024
1427,1356,Jonathan Ward,PIT,27,RB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1428,1357,Cody White,SEA,26,WR,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1429,1358,Josh Woods,ATL,28,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1430,1359,Alex Wright,CLE,24,DE,4,0,0,0,0,0,0,0,0,0,0,0,1.0,8,5,3,1,1,1,2024
1431,1360,Derrick Barnes,DET,25,LB,3,3,0,0,0,0,1,0,0,0,0,0,0.0,10,8,2,0,0,0,2024
1432,1361,Marcus Epps,LVR,28,S,3,3,0,0,0,0,0,0,0,0,0,0,0.0,19,16,3,2,0,0,2024
1433,1362,Javon Hargrave,SFO,31,DL,3,3,0,0,0,0,0,0,0,0,0,0,1.0,7,4,3,1,1,0,2024
1434,1363,Christian Harris,HOU,23,LB,3,3,0,0,0,0,0,0,0,0,0,0,1.0,20,13,7,1,1,0,2024
1435,1364,Justin Jones,ARI,28,DL,3,3,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,1,1,0,2024
1436,1365,Alex Singleton,DEN,31,LB,3,3,1,21,0,21,1,0,0,0,0,0,0.0,31,17,14,1,1,0,2024
1437,1366,Ben Bartch,SFO,26,OL,3,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1438,1367,Brandon Allen,SFO,32,QB,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,2024
1439,1368,Tre Hawkins,NYG,24,CB,3,1,1,0,0,0,2,0,0,0,0,0,0.0,10,8,2,0,0,0,2024
1440,1369,Jakob Johnson,NYG,30,FB,3,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1441,1370,Eku Leota,2TM,25,OLB,3,1,0,0,0,0,0,0,0,0,0,0,1.0,5,5,0,3,1,0,2024
1442,1370,Eku Leota,CAR,25,OLB,2,1,0,0,0,0,0,0,0,0,0,0,1.0,4,4,0,3,1,0,2024
1443,1370,Eku Leota,PIT,25,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1444,1371,Skylar Thompson,MIA,27,QB,3,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1445,1372,Johnathan Abram,NOR,28,S,3,0,1,30,0,30,2,0,0,0,0,0,0.0,18,10,8,0,0,0,2024
1446,1373,Mitchell Agude,DET,25,LB,3,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,0,0,2024
1447,1374,Maurice Alexander,DET,27,WR,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1448,1375,Tyler Badie,DEN,24,RB,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1449,1376,Boogie Basham,NYG,27,OLB,3,0,0,0,0,0,1,0,0,0,0,0,0.0,7,1,6,1,0,0,2024
1450,1377,Swayze Bozeman,KAN,26,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1451,1378,Christian Braswell,JAX,25,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,4,0,0,0,2024
1452,1379,Artie Burns,SEA,29,CB,3,0,0,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1453,1380,Carl Davis,WAS,32,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1454,1381,Cory Durden,NYG,25,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,1,0,0,2024
1455,1382,Anthony Firkser,KAN,29,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1456,1383,Jonathan Ford,CHI,25,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,1,0,0,2024
1457,1384,Mike Greene,TAM,25,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1458,1385,Myles Harden,CLE,23,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1459,1386,Darius Harris,DAL,28,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1460,1387,Darrell Luter,SFO,24,CB,3,0,0,0,0,0,0,1,0,0,0,0,0.0,3,1,2,0,0,0,2024
1461,1388,Jaylen Mahoney,SFO,24,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
